39, 1
45, 1
57, 1032
60, 1504
63, 40
66, 3
69, 31608
72, 44195
75, 4919
78, 13051
81, 410
84, 1215
87, 1872
90, 56
93, 4
96, 1
102, 1
105, 1
114, 1
126, 2
132, 1
153, 1
162, 1
165, 1
180, 1
186, 1
198, 3
201, 3
204, 2
207, 1
210, 1
216, 1
219, 1
231, 1
237, 1
240, 7
243, 3
246, 8
249, 4
252, 1
255, 1
258, 1
264, 2
270, 1
282, 1
285, 3
288, 3
291, 10
294, 2
297, 1
300, 1
333, 1
357, 1
381, 1
387, 2
411, 1
447, 1
453, 1
663, 1
717, 1
804, 1
873, 1
